file_name,file_path,plate_well,plate,well,fsc_a,ssc_a,fl1_a,fl2_a,fl3_a,fl4_a,fsc_h,ssc_h,fl1_h,fl2_h,fl3_h,fl4_h,width,time
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,68091,9397,205,205,0,222,76260,12147,186,98,88,315,50,199
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,135742,8716,153,355,457,0,140203,7577,210,226,200,101,67,200
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,341517,23853,502,0,646,83,476878,33716,298,39,732,195,59,200
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,164438,14622,0,129,365,347,248924,21675,50,91,385,260,51,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,134774,15128,280,246,155,32,140902,18389,168,122,248,100,60,202
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,51358,5474,345,262,295,268,69573,7200,199,152,625,295,40,202
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,40330,4486,260,57,361,44,54709,7001,230,128,199,95,39,202
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,51183,7670,253,246,80,166,64126,11504,179,148,235,262,43,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,215474,9969,259,124,0,101,303785,13284,170,131,219,154,55,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,174623,16255,187,227,271,154,230956,23991,135,160,292,152,52,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,264683,9670,0,51,336,0,298102,10446,5,137,290,215,68,204
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,54389,3492,61,115,284,0,82826,4740,174,128,181,0,41,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,158179,9361,445,0,146,7,256487,13744,336,122,299,109,48,206
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,148249,8188,205,110,397,447,216977,10444,120,74,213,229,50,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,674299,27092,742,373,19,307,635027,23808,273,159,214,267,92,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,300270,18245,348,93,274,331,431808,25476,156,144,484,316,60,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,363564,19519,32,0,117,271,560618,27834,209,66,145,569,58,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,49996,5545,116,182,30,199,69318,9473,102,106,91,155,39,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,111111,10484,713,0,374,270,63313,6272,388,66,488,402,94,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,129648,11068,292,114,196,228,204995,16548,160,93,387,208,45,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,618748,32058,505,216,487,77,894637,43531,221,83,691,159,67,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,583346,22171,59,357,409,131,729785,24286,174,199,441,230,78,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,205849,19197,156,267,21,228,295177,25113,103,196,322,224,55,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,50180,2484,159,277,284,463,67414,3082,65,123,225,336,39,210
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,113641,7765,287,0,0,350,146045,9777,149,0,143,436,53,210
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,228649,11143,0,260,129,0,257439,11225,84,199,282,42,68,210
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,117751,12538,369,0,414,123,153171,19363,184,21,310,97,50,210
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,54808,3385,138,246,156,259,76968,4962,75,111,151,426,40,211
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,246333,17193,123,39,359,157,371365,26367,134,88,400,179,52,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,481336,30114,40,0,0,404,588112,36769,127,36,23,220,65,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,32652,4496,80,256,499,149,53382,6970,40,118,271,140,31,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,87535,7273,463,249,629,125,97018,9410,235,142,401,105,52,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,57664,7560,344,122,408,0,71036,9538,204,104,271,0,45,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,77402,7056,113,195,766,0,122950,9470,130,211,424,103,43,213
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,808462,57661,403,0,190,254,1065595,79590,254,44,292,199,68,213
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,41518,10264,99,115,156,251,70096,17568,109,131,89,174,35,213
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,33020,3038,0,170,214,305,54947,5518,0,105,125,288,32,213
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,1109765,88748,153,792,544,359,794615,69027,195,280,674,364,110,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,51929,4669,96,305,65,180,91959,7867,38,213,0,137,34,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,52816,6761,147,248,422,112,61821,8838,146,146,732,196,44,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,42022,2936,217,316,0,348,72604,5228,218,187,123,244,33,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,106968,17158,92,611,190,203,84763,11599,189,208,330,288,78,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,59075,4653,105,135,557,324,85703,6077,105,108,225,169,42,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,855211,54567,547,569,0,510,926615,57487,260,186,166,341,86,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,162183,10729,153,138,272,497,238989,14153,169,112,321,407,52,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,70263,6862,19,288,0,128,110782,9485,0,98,121,115,40,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,50980,4197,19,263,582,154,84413,7046,32,221,489,81,37,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,70616,8100,192,86,220,171,117992,13902,83,153,242,90,39,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,45785,5413,405,245,300,86,65836,7550,229,110,115,211,37,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,119444,8421,64,202,30,52,144782,12546,8,119,111,164,53,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,174027,6741,295,87,617,0,155769,7084,148,109,577,230,75,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,65203,9723,134,150,0,16,105098,16165,61,106,342,56,38,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,193182,20020,0,216,1344,152,77081,11033,136,167,732,289,142,218
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,27804,2565,65,216,233,297,55400,5785,121,138,105,193,27,218
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,87640,33697,159,238,169,77,135837,52950,48,138,219,207,42,218
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,92381,8129,160,235,809,69,113133,12159,78,236,1015,99,50,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,87786,16454,357,0,489,206,131734,23606,154,0,289,64,43,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,116253,8865,239,47,0,32,140740,11022,235,123,61,78,53,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,47193,3537,286,227,359,171,91230,6606,239,202,309,172,33,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,70850,2740,269,337,382,324,115448,3919,131,119,373,274,41,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,1060736,48908,445,32,289,0,831015,36468,319,199,474,146,132,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,42321,4955,327,58,156,239,77354,8410,155,13,29,197,32,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,1088969,90073,880,111,982,774,1119610,99256,338,106,648,411,87,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,28200,2887,342,223,115,152,57351,5487,209,155,96,197,27,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,153915,31220,49,246,467,168,162737,38589,64,184,342,160,62,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,30278,1682,105,242,499,7,57263,4068,223,169,537,0,28,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,59300,8007,114,59,540,0,69156,11990,108,95,354,76,49,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,76765,9429,426,426,632,104,96998,14621,216,253,311,169,48,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,311739,17786,278,375,582,27,473119,24045,160,185,472,130,59,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,424147,21899,1359,207,627,234,171269,9203,507,248,360,224,176,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,210972,33363,815,0,0,138,57916,11438,260,133,263,315,199,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,392489,26419,0,69,323,169,440904,34814,97,117,540,270,68,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,281796,12425,0,276,0,257,173350,6638,108,152,289,359,113,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,571309,43158,570,103,896,223,828287,61493,331,58,338,186,60,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,595182,87371,561,92,57,284,623954,105959,210,56,110,223,74,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,153402,23980,916,424,207,509,81764,16123,294,176,391,393,102,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,206226,11319,93,348,12,134,311376,15934,75,259,0,233,53,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,123e3,6454,317,175,192,230,196759,9100,266,204,145,169,47,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,39218,4281,284,273,181,263,74209,7101,228,199,298,178,31,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,44980,2510,275,2,30,208,51166,3875,134,0,167,288,42,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,363216,18129,180,0,219,72,503443,22014,184,78,227,95,64,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,146310,7163,144,0,0,368,160517,7494,123,38,194,289,63,226
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,64951,5337,262,65,476,205,84469,6656,207,139,298,244,46,226
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,61536,5586,0,0,254,350,105698,9606,0,0,468,251,36,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,328968,30079,462,0,897,890,185763,15163,175,59,602,515,126,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,97900,7542,193,295,821,120,149283,10291,216,232,606,189,44,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A02,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A02,70,A02,425393,13843,287,154,22,441,402411,12221,128,207,408,229,89,227
