file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,E10,2018-09-27T09:32:25Z,56,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,8_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,F10,2018-09-27T09:32:25Z,67,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,G10,2018-09-27T09:32:25Z,2,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,B10,2018-09-27T18:19:49Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,C10,2018-09-27T18:19:49Z,16,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,12_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,D10,2018-09-27T18:19:49Z,20,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,E10,2018-09-27T18:19:49Z,17,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,12_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,F10,2018-09-27T18:19:49Z,65,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,12_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,G10,2018-09-27T18:19:49Z,1,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,B10,2018-09-27T17:09:20Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,C10,2018-09-27T17:09:20Z,82,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,35,16_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,D10,2018-09-27T17:09:20Z,85,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,E10,2018-09-27T17:09:20Z,64,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,35,16_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,F10,2018-09-27T17:09:20Z,307,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,16_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,G10,2018-09-27T17:09:20Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,B10,2018-09-27T18:27:53Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,C10,2018-09-27T18:27:53Z,9,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,D10,2018-09-27T18:27:53Z,9,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,E10,2018-09-27T18:27:53Z,7,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,F10,2018-09-27T18:27:53Z,33,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,G10,2018-09-27T18:27:53Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,B10,2018-09-27T18:11:48Z,0,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,C10,2018-09-27T18:11:48Z,55,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,30,8_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,D10,2018-09-27T18:11:48Z,61,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,E10,2018-09-27T18:11:48Z,61,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,8_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,F10,2018-09-27T18:11:48Z,152,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,8,G10,2018-09-27T18:11:48Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,B10,2018-09-28T09:39:15Z,3,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,C10,2018-09-28T09:39:15Z,196,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,12_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,D10,2018-09-28T09:39:15Z,121,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,E10,2018-09-28T09:39:15Z,205,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,12_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,F10,2018-09-28T09:39:15Z,613,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,12_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,12,G10,2018-09-28T09:39:15Z,1,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,B10,2018-09-28T09:22:41Z,4,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,C10,2018-09-28T09:22:41Z,701,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,35,16_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,D10,2018-09-28T09:22:41Z,509,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,E10,2018-09-28T09:22:41Z,601,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,35,16_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,F10,2018-09-28T09:22:41Z,1317,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,16_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,16,G10,2018-09-28T09:22:41Z,2,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,B10,2018-09-28T09:56:05Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,C10,2018-09-28T09:56:05Z,8,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,D10,2018-09-28T09:56:05Z,7,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,12,20_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,E10,2018-09-28T09:56:05Z,10,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,12,20_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,F10,2018-09-28T09:56:05Z,16,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,20_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,20,G10,2018-09-28T09:56:05Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,B10,2018-09-28T10:04:22Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,C10,2018-09-28T10:04:22Z,3,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,D10,2018-09-28T10:04:22Z,4,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,E10,2018-09-28T10:04:22Z,4,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,24_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,F10,2018-09-28T10:04:22Z,10,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,24,G10,2018-09-28T10:04:22Z,4,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,B10,2018-09-28T09:47:21Z,3,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,C10,2018-09-28T09:47:21Z,46,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,D10,2018-09-28T09:47:21Z,87,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,E10,2018-09-28T09:47:21Z,33,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,F10,2018-09-28T09:47:21Z,148,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,4,G10,2018-09-28T09:47:21Z,2,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,B10,2018-09-28T09:31:02Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,C10,2018-09-28T09:31:02Z,346,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,30,8_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,D10,2018-09-28T09:31:02Z,282,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,E10,2018-09-28T09:31:02Z,387,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,8_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,F10,2018-09-28T09:31:02Z,957,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,8,G10,2018-09-28T09:31:02Z,2,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,B10,2018-09-28T18:40:44Z,1,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,C10,2018-09-28T18:40:44Z,7,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,D10,2018-09-28T18:40:44Z,6,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,12,20_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,E10,2018-09-28T18:40:44Z,9,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,12,20_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,F10,2018-09-28T18:40:44Z,16,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,20_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,20,G10,2018-09-28T18:40:44Z,4,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,B10,2018-09-28T18:48:44Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,C10,2018-09-28T18:48:44Z,2,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,D10,2018-09-28T18:48:44Z,5,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_D10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,E10,2018-09-28T18:48:44Z,5,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,24_E10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,F10,2018-09-28T18:48:44Z,8,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_F10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,24,G10,2018-09-28T18:48:44Z,1,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_G10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,4,B10,2018-09-28T18:32:30Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_B10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,4,C10,2018-09-28T18:32:30Z,48,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_C10,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,4,D10,2018-09-28T18:32:30Z,56,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_D10,repeat,yes
