file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,temperature,round,start_time,days
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate101,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_101,C11,101,2018-11-13T11:41:12Z,12,3,15,16,single,2018-11-12T15:16:36Z,0.8504166666666667
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate101,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_101,D11,101,2018-11-13T11:41:12Z,8,3,10,16,single,2018-11-12T15:16:36Z,0.8504166666666667
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate101,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_101,E11,101,2018-11-13T11:41:12Z,5,3,16,16,single,2018-11-12T15:16:36Z,0.8504166666666667
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate102,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_102,B11,102,2018-11-13T11:50:34Z,10,3,anc4,16,single,2018-11-12T15:16:36Z,0.8569212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate102,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_102,C11,102,2018-11-13T11:50:34Z,15,3,15,16,single,2018-11-12T15:16:36Z,0.8569212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate102,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_102,D11,102,2018-11-13T11:50:34Z,8,3,10,16,single,2018-11-12T15:16:36Z,0.8569212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate102,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_102,E11,102,2018-11-13T11:50:34Z,5,3,16,16,single,2018-11-12T15:16:36Z,0.8569212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate103,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_103,B11,103,2018-11-13T11:58:58Z,9,3,anc4,16,single,2018-11-12T15:16:36Z,0.8627546296296297
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate103,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_103,C11,103,2018-11-13T11:58:58Z,10,3,15,16,single,2018-11-12T15:16:36Z,0.8627546296296297
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate103,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_103,D11,103,2018-11-13T11:58:58Z,11,3,10,16,single,2018-11-12T15:16:36Z,0.8627546296296297
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate103,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_103,E11,103,2018-11-13T11:58:58Z,7,3,16,16,single,2018-11-12T15:16:36Z,0.8627546296296297
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate25,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_25,B11,25,2018-11-13T13:49:18Z,1,1,24,40,single,2018-11-09T18:44:56Z,3.794699074074074
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate25,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_25,C11,25,2018-11-13T13:49:18Z,2,1,anc5,40,single,2018-11-09T18:44:56Z,3.794699074074074
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate25,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_25,D11,25,2018-11-13T13:49:18Z,2,1,11,40,single,2018-11-09T18:44:56Z,3.794699074074074
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate25,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_25,E11,25,2018-11-13T13:49:18Z,2,1,24,40,single,2018-11-09T18:44:56Z,3.794699074074074
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate25,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_25,F11,25,2018-11-13T13:49:18Z,3,1,1,40,single,2018-11-09T18:44:56Z,3.794699074074074
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate33,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_33,B11,33,2018-11-13T13:56:35Z,5,2,18,40,single,2018-11-09T18:44:56Z,3.7997569444444443
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate33,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_33,C11,33,2018-11-13T13:56:35Z,3,2,17,40,single,2018-11-09T18:44:56Z,3.7997569444444443
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate33,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_33,D11,33,2018-11-13T13:56:35Z,2,2,27,40,single,2018-11-09T18:44:56Z,3.7997569444444443
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate33,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_33,E11,33,2018-11-13T13:56:35Z,6,2,18,40,single,2018-11-09T18:44:56Z,3.7997569444444443
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate33,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_33,F11,33,2018-11-13T13:56:35Z,2,2,26,40,single,2018-11-09T18:44:56Z,3.7997569444444443
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate40,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_40,B11,40,2018-11-13T14:03:50Z,4,3,anc4,40,single,2018-11-09T18:44:56Z,3.8047916666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate40,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_40,C11,40,2018-11-13T14:03:50Z,3,3,15,40,single,2018-11-09T18:44:56Z,3.8047916666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate40,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_40,D11,40,2018-11-13T14:03:50Z,2,3,10,40,single,2018-11-09T18:44:56Z,3.8047916666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate40,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_40,E11,40,2018-11-13T14:03:50Z,3,3,16,40,single,2018-11-09T18:44:56Z,3.8047916666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate68,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_68,B11,68,2018-11-13T13:23:14Z,698,1,24,22,single,2018-11-10T22:47:45Z,2.607974537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate68,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_68,C11,68,2018-11-13T13:23:14Z,605,1,anc5,22,single,2018-11-10T22:47:45Z,2.607974537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate68,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_68,D11,68,2018-11-13T13:23:14Z,500,1,11,22,single,2018-11-10T22:47:45Z,2.607974537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate68,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_68,E11,68,2018-11-13T13:23:14Z,635,1,24,22,single,2018-11-10T22:47:45Z,2.607974537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate68,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_68,F11,68,2018-11-13T13:23:14Z,470,1,1,22,single,2018-11-10T22:47:45Z,2.607974537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_69,B11,69,2018-11-13T09:52:20Z,743,1,24,22,repeat,2018-11-10T22:47:45Z,2.4615162037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_69,C11,69,2018-11-13T09:52:20Z,506,1,anc5,22,repeat,2018-11-10T22:47:45Z,2.4615162037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_69,D11,69,2018-11-13T09:52:20Z,418,1,11,22,repeat,2018-11-10T22:47:45Z,2.4615162037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_69,E11,69,2018-11-13T09:52:20Z,578,1,24,22,repeat,2018-11-10T22:47:45Z,2.4615162037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_69,F11,69,2018-11-13T09:52:20Z,442,1,1,22,repeat,2018-11-10T22:47:45Z,2.4615162037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate74,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_74,B11,74,2018-11-13T13:31:49Z,704,2,18,22,single,2018-11-10T22:47:45Z,2.613935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate74,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_74,C11,74,2018-11-13T13:31:49Z,1469,2,17,22,single,2018-11-10T22:47:45Z,2.613935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate74,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_74,D11,74,2018-11-13T13:31:49Z,796,2,27,22,single,2018-11-10T22:47:45Z,2.613935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate74,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_74,E11,74,2018-11-13T13:31:49Z,674,2,18,22,single,2018-11-10T22:47:45Z,2.613935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate74,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_74,F11,74,2018-11-13T13:31:49Z,508,2,26,22,single,2018-11-10T22:47:45Z,2.613935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_76,B11,76,2018-11-13T10:02:29Z,464,2,18,22,repeat,2018-11-10T22:47:45Z,2.468564814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_76,C11,76,2018-11-13T10:02:29Z,688,2,17,22,repeat,2018-11-10T22:47:45Z,2.468564814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_76,D11,76,2018-11-13T10:02:29Z,530,2,27,22,repeat,2018-11-10T22:47:45Z,2.468564814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_76,E11,76,2018-11-13T10:02:29Z,797,2,18,22,repeat,2018-11-10T22:47:45Z,2.468564814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_76,F11,76,2018-11-13T10:02:29Z,453,2,26,22,repeat,2018-11-10T22:47:45Z,2.468564814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate81,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_81,B11,81,2018-11-13T13:40:36Z,451,3,anc4,22,single,2018-11-10T22:47:45Z,2.620034722222222
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate81,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_81,C11,81,2018-11-13T13:40:36Z,545,3,15,22,single,2018-11-10T22:47:45Z,2.620034722222222
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate81,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_81,D11,81,2018-11-13T13:40:36Z,374,3,10,22,single,2018-11-10T22:47:45Z,2.620034722222222
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate81,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_81,E11,81,2018-11-13T13:40:36Z,526,3,16,22,single,2018-11-10T22:47:45Z,2.620034722222222
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_83,B11,83,2018-11-13T10:10:34Z,444,3,anc4,22,repeat,2018-11-10T22:47:45Z,2.474178240740741
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_83,C11,83,2018-11-13T10:10:34Z,658,3,15,22,repeat,2018-11-10T22:47:45Z,2.474178240740741
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_83,D11,83,2018-11-13T10:10:34Z,524,3,10,22,repeat,2018-11-10T22:47:45Z,2.474178240740741
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_83,E11,83,2018-11-13T10:10:34Z,708,3,16,22,repeat,2018-11-10T22:47:45Z,2.474178240740741
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate85,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_85,B11,85,2018-11-13T10:30:56Z,6,1,24,16,single,2018-11-12T15:16:36Z,0.8016203703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate85,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_85,C11,85,2018-11-13T10:30:56Z,9,1,anc5,16,single,2018-11-12T15:16:36Z,0.8016203703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate85,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_85,D11,85,2018-11-13T10:30:56Z,6,1,11,16,single,2018-11-12T15:16:36Z,0.8016203703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate85,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_85,E11,85,2018-11-13T10:30:56Z,7,1,24,16,single,2018-11-12T15:16:36Z,0.8016203703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate85,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_85,F11,85,2018-11-13T10:30:56Z,7,1,1,16,single,2018-11-12T15:16:36Z,0.8016203703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate86,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_86,B11,86,2018-11-13T10:23:08Z,8,1,24,16,single,2018-11-12T15:16:36Z,0.7962037037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate86,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_86,C11,86,2018-11-13T10:23:08Z,7,1,anc5,16,single,2018-11-12T15:16:36Z,0.7962037037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate86,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_86,D11,86,2018-11-13T10:23:08Z,4,1,11,16,single,2018-11-12T15:16:36Z,0.7962037037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate86,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_86,E11,86,2018-11-13T10:23:08Z,7,1,24,16,single,2018-11-12T15:16:36Z,0.7962037037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate86,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_86,F11,86,2018-11-13T10:23:08Z,7,1,1,16,single,2018-11-12T15:16:36Z,0.7962037037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate88,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_88,B11,88,2018-11-13T10:40:12Z,9,1,24,16,single,2018-11-12T15:16:36Z,0.8080555555555555
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate88,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_88,C11,88,2018-11-13T10:40:12Z,8,1,anc5,16,single,2018-11-12T15:16:36Z,0.8080555555555555
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate88,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_88,D11,88,2018-11-13T10:40:12Z,7,1,11,16,single,2018-11-12T15:16:36Z,0.8080555555555555
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate88,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_88,E11,88,2018-11-13T10:40:12Z,7,1,24,16,single,2018-11-12T15:16:36Z,0.8080555555555555
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate88,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_88,F11,88,2018-11-13T10:40:12Z,7,1,1,16,single,2018-11-12T15:16:36Z,0.8080555555555555
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate89,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_89,B11,89,2018-11-13T10:50:46Z,9,1,24,16,single,2018-11-12T15:16:36Z,0.8153935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate89,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_89,C11,89,2018-11-13T10:50:46Z,8,1,anc5,16,single,2018-11-12T15:16:36Z,0.8153935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate89,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_89,D11,89,2018-11-13T10:50:46Z,7,1,11,16,single,2018-11-12T15:16:36Z,0.8153935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate89,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_89,E11,89,2018-11-13T10:50:46Z,9,1,24,16,single,2018-11-12T15:16:36Z,0.8153935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate89,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_89,F11,89,2018-11-13T10:50:46Z,7,1,1,16,single,2018-11-12T15:16:36Z,0.8153935185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate93,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_93,B11,93,2018-11-13T11:00:26Z,13,2,18,16,single,2018-11-12T15:16:36Z,0.8221064814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate93,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_93,C11,93,2018-11-13T11:00:26Z,11,2,17,16,single,2018-11-12T15:16:36Z,0.8221064814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate93,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_93,D11,93,2018-11-13T11:00:26Z,21,2,27,16,single,2018-11-12T15:16:36Z,0.8221064814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate93,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_93,E11,93,2018-11-13T11:00:26Z,13,2,18,16,single,2018-11-12T15:16:36Z,0.8221064814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate93,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_93,F11,93,2018-11-13T11:00:26Z,9,2,26,16,single,2018-11-12T15:16:36Z,0.8221064814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate94,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_94,B11,94,2018-11-13T11:08:44Z,12,2,18,16,single,2018-11-12T15:16:36Z,0.8278703703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate94,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_94,C11,94,2018-11-13T11:08:44Z,10,2,17,16,single,2018-11-12T15:16:36Z,0.8278703703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate94,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_94,D11,94,2018-11-13T11:08:44Z,7,2,27,16,single,2018-11-12T15:16:36Z,0.8278703703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate94,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_94,E11,94,2018-11-13T11:08:44Z,11,2,18,16,single,2018-11-12T15:16:36Z,0.8278703703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate94,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_94,F11,94,2018-11-13T11:08:44Z,9,2,26,16,single,2018-11-12T15:16:36Z,0.8278703703703704
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate95,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_95,B11,95,2018-11-13T11:16:59Z,14,2,18,16,single,2018-11-12T15:16:36Z,0.833599537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate95,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_95,C11,95,2018-11-13T11:16:59Z,10,2,17,16,single,2018-11-12T15:16:36Z,0.833599537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate95,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_95,D11,95,2018-11-13T11:16:59Z,13,2,27,16,single,2018-11-12T15:16:36Z,0.833599537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate95,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_95,E11,95,2018-11-13T11:16:59Z,10,2,18,16,single,2018-11-12T15:16:36Z,0.833599537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate95,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_95,F11,95,2018-11-13T11:16:59Z,8,2,26,16,single,2018-11-12T15:16:36Z,0.833599537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate96,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,B11_96,B11,96,2018-11-13T11:25:00Z,13,2,18,16,single,2018-11-12T15:16:36Z,0.8391666666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate96,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,C11_96,C11,96,2018-11-13T11:25:00Z,11,2,17,16,single,2018-11-12T15:16:36Z,0.8391666666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate96,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,D11_96,D11,96,2018-11-13T11:25:00Z,14,2,27,16,single,2018-11-12T15:16:36Z,0.8391666666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate96,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,E11_96,E11,96,2018-11-13T11:25:00Z,12,2,18,16,single,2018-11-12T15:16:36Z,0.8391666666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-plate96,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13-,F11_96,F11,96,2018-11-13T11:25:00Z,5,2,26,16,single,2018-11-12T15:16:36Z,0.8391666666666666
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,B11_104,B11,104,2018-11-13T21:12:10Z,13,3,anc4,16,repeat,2018-11-12T15:16:36Z,1.2469212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,C11_104,C11,104,2018-11-13T21:12:10Z,17,3,15,16,repeat,2018-11-12T15:16:36Z,1.2469212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,D11_104,D11,104,2018-11-13T21:12:10Z,19,3,10,16,repeat,2018-11-12T15:16:36Z,1.2469212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,E11_104,E11,104,2018-11-13T21:12:10Z,9,3,16,16,repeat,2018-11-12T15:16:36Z,1.2469212962962963
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate111,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,B11_111,B11,111,2018-11-13T21:20:23Z,13,1,24,10,repeat,2018-11-10T17:41:50Z,3.1517708333333334
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate111,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,C11_111,C11,111,2018-11-13T21:20:23Z,25,1,anc5,10,repeat,2018-11-10T17:41:50Z,3.1517708333333334
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate111,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,D11_111,D11,111,2018-11-13T21:20:23Z,18,1,11,10,repeat,2018-11-10T17:41:50Z,3.1517708333333334
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate111,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,E11_111,E11,111,2018-11-13T21:20:23Z,11,1,24,10,repeat,2018-11-10T17:41:50Z,3.1517708333333334
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-plate111,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-13b-,F11_111,F11,111,2018-11-13T21:20:23Z,22,1,1,10,repeat,2018-11-10T17:41:50Z,3.1517708333333334
