plate_key,population,plate,well,temperature
3,29,105,F04,16
3,29,120,F04,10
3,29,121,F04,10
3,29,122,F04,10
3,29,123,F04,10
3,29,124,F04,10
3,29,125,F04,10
3,29,126,F04,10
3,anc3,15,F05,34
3,anc3,16,F05,34
3,anc3,17,F05,34
3,anc3,18,F05,34
3,anc3,19,F05,34
3,anc3,20,F05,34
3,anc3,21,F05,34
3,anc3,36,F05,40
3,anc3,37,F05,40
3,anc3,38,F05,40
3,anc3,39,F05,40
3,anc3,40,F05,40
3,anc3,41,F05,40
3,anc3,42,F05,40
3,anc3,57,F05,28
3,anc3,58,F05,28
3,anc3,59,F05,28
3,anc3,60,F05,28
3,anc3,61,F05,28
3,anc3,62,F05,28
3,anc3,63,F05,28
3,anc3,78,F05,22
3,anc3,79,F05,22
3,anc3,80,F05,22
3,anc3,81,F05,22
3,anc3,82,F05,22
3,anc3,83,F05,22
3,anc3,84,F05,22
3,anc3,99,F05,16
3,anc3,100,F05,16
3,anc3,101,F05,16
3,anc3,102,F05,16
3,anc3,103,F05,16
3,anc3,104,F05,16
3,anc3,105,F05,16
3,anc3,120,F05,10
3,anc3,121,F05,10
3,anc3,122,F05,10
3,anc3,123,F05,10
3,anc3,124,F05,10
3,anc3,125,F05,10
3,anc3,126,F05,10
3,anc4,15,F06,34
3,anc4,16,F06,34
3,anc4,17,F06,34
3,anc4,18,F06,34
3,anc4,19,F06,34
3,anc4,20,F06,34
3,anc4,21,F06,34
3,anc4,36,F06,40
3,anc4,37,F06,40
3,anc4,38,F06,40
3,anc4,39,F06,40
3,anc4,40,F06,40
3,anc4,41,F06,40
3,anc4,42,F06,40
3,anc4,57,F06,28
3,anc4,58,F06,28
3,anc4,59,F06,28
3,anc4,60,F06,28
3,anc4,61,F06,28
3,anc4,62,F06,28
3,anc4,63,F06,28
3,anc4,78,F06,22
3,anc4,79,F06,22
3,anc4,80,F06,22
3,anc4,81,F06,22
3,anc4,82,F06,22
3,anc4,83,F06,22
3,anc4,84,F06,22
3,anc4,99,F06,16
3,anc4,100,F06,16
3,anc4,101,F06,16
3,anc4,102,F06,16
3,anc4,103,F06,16
3,anc4,104,F06,16
3,anc4,105,F06,16
3,anc4,120,F06,10
3,anc4,121,F06,10
3,anc4,122,F06,10
3,anc4,123,F06,10
3,anc4,124,F06,10
3,anc4,125,F06,10
3,anc4,126,F06,10
3,cc1690,15,F07,34
3,cc1690,16,F07,34
3,cc1690,17,F07,34
3,cc1690,18,F07,34
3,cc1690,19,F07,34
3,cc1690,20,F07,34
3,cc1690,21,F07,34
3,cc1690,36,F07,40
3,cc1690,37,F07,40
3,cc1690,38,F07,40
3,cc1690,39,F07,40
3,cc1690,40,F07,40
3,cc1690,41,F07,40
3,cc1690,42,F07,40
3,cc1690,57,F07,28
3,cc1690,58,F07,28
3,cc1690,59,F07,28
3,cc1690,60,F07,28
3,cc1690,61,F07,28
3,cc1690,62,F07,28
3,cc1690,63,F07,28
3,cc1690,78,F07,22
3,cc1690,79,F07,22
3,cc1690,80,F07,22
3,cc1690,81,F07,22
3,cc1690,82,F07,22
3,cc1690,83,F07,22
3,cc1690,84,F07,22
3,cc1690,99,F07,16
3,cc1690,100,F07,16
3,cc1690,101,F07,16
3,cc1690,102,F07,16
3,cc1690,103,F07,16
3,cc1690,104,F07,16
3,cc1690,105,F07,16
3,cc1690,120,F07,10
3,cc1690,121,F07,10
3,cc1690,122,F07,10
3,cc1690,123,F07,10
3,cc1690,124,F07,10
3,cc1690,125,F07,10
3,cc1690,126,F07,10
3,10,15,F08,34
3,10,16,F08,34
3,10,17,F08,34
3,10,18,F08,34
3,10,19,F08,34
3,10,20,F08,34
3,10,21,F08,34
3,10,36,F08,40
3,10,37,F08,40
3,10,38,F08,40
3,10,39,F08,40
3,10,40,F08,40
3,10,41,F08,40
3,10,42,F08,40
3,10,57,F08,28
3,10,58,F08,28
3,10,59,F08,28
3,10,60,F08,28
3,10,61,F08,28
3,10,62,F08,28
3,10,63,F08,28
3,10,78,F08,22
3,10,79,F08,22
3,10,80,F08,22
3,10,81,F08,22
3,10,82,F08,22
3,10,83,F08,22
3,10,84,F08,22
3,10,99,F08,16
3,10,100,F08,16
3,10,101,F08,16
3,10,102,F08,16
3,10,103,F08,16
3,10,104,F08,16
3,10,105,F08,16
3,10,120,F08,10
3,10,121,F08,10
3,10,122,F08,10
3,10,123,F08,10
3,10,124,F08,10
3,10,125,F08,10
3,10,126,F08,10
3,3,15,F09,34
3,3,16,F09,34
3,3,17,F09,34
3,3,18,F09,34
3,3,19,F09,34
3,3,20,F09,34
3,3,21,F09,34
3,3,36,F09,40
3,3,37,F09,40
3,3,38,F09,40
3,3,39,F09,40
3,3,40,F09,40
3,3,41,F09,40
3,3,42,F09,40
3,3,57,F09,28
3,3,58,F09,28
3,3,59,F09,28
3,3,60,F09,28
3,3,61,F09,28
3,3,62,F09,28
3,3,63,F09,28
3,3,78,F09,22
3,3,79,F09,22
3,3,80,F09,22
3,3,81,F09,22
3,3,82,F09,22
3,3,83,F09,22
3,3,84,F09,22
3,3,99,F09,16
3,3,100,F09,16
3,3,101,F09,16
3,3,102,F09,16
3,3,103,F09,16
3,3,104,F09,16
3,3,105,F09,16
3,3,120,F09,10
3,3,121,F09,10
3,3,122,F09,10
3,3,123,F09,10
3,3,124,F09,10
3,3,125,F09,10
3,3,126,F09,10
