file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,4,F04,2018-09-28T18:32:30Z,71,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_F04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,4,G04,2018-09-28T18:32:30Z,202,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_G04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,B04,2018-09-28T11:22:42Z,4,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,5_B04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,C04,2018-09-28T11:22:42Z,404,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,30,5_C04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,D04,2018-09-28T11:22:42Z,3,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,30,5_D04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,E04,2018-09-28T11:22:42Z,503,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,5_E04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,F04,2018-09-28T11:22:42Z,377,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,5_F04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28b-,5,G04,2018-09-28T11:22:42Z,685,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,5_G04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,B04,2018-09-29T10:22:10Z,2,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,17_B04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,C04,2018-09-29T10:22:10Z,9,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,12,17_C04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,D04,2018-09-29T10:22:10Z,5,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,12,17_D04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,E04,2018-09-29T10:22:10Z,20,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,17_E04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,F04,2018-09-29T10:22:10Z,13,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,12,17_F04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate17,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,17,G04,2018-09-29T10:22:10Z,26,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,17_G04,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,B04,2018-09-29T10:00:18Z,3,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_B04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,C04,2018-09-29T10:00:18Z,8,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,12,20_C04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,D04,2018-09-29T10:00:18Z,3,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,12,20_D04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,E04,2018-09-29T10:00:18Z,19,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,F04,2018-09-29T10:00:18Z,14,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,12,20_F04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,20,G04,2018-09-29T10:00:18Z,42,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,20_G04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,B04,2018-09-29T10:08:10Z,3,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_B04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,C04,2018-09-29T10:08:10Z,6,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,8,24_C04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,D04,2018-09-29T10:08:10Z,3,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,8,24_D04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,E04,2018-09-29T10:08:10Z,6,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,F04,2018-09-29T10:08:10Z,4,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,24_F04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,24,G04,2018-09-29T10:08:10Z,13,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_G04,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,3,B04,2018-09-29T10:29:23Z,3,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,3_B04,single,yes,no,growth
